0.15601,0.12282,0.12029,0.5668,0.39752,0.43973,0.18256,0.92064,0.58453,0.57781,0.91214,0.44718,3
0.12728,0.11474,0.27435,0.50773,0.40455,0.37289,0.13037,0.88751,0.3503,0.37096,0.76822,0.34247,3
0.30656,0.19722,0.6,0.3474,0.11882,0.33537,0.052084,0.84335,0.18707,0.19761,0.80102,0.1626,3
0.041523,0.38794,0.50563,0.63357,0.17655,0.60413,0.015092,0.89925,0.0985,0.095212,0.89742,0.079544,3
0.40962,0.15767,0.27502,0.24585,0.1119,0.24093,0.061993,0.56124,0.072154,0.078313,0.93435,0.12127,3
0.18268,0.19038,0.39889,0.45463,0.12899,0.43377,0.039771,0.89969,0.22362,0.21934,0.89502,0.15813,3
0.2909,0.16958,0.20555,0.31701,0.12644,0.34432,0.055954,0.88702,0.16541,0.17226,0.78059,0.13452,3
0.16863,0.10633,0.25714,0.36484,0.18409,0.36243,0.074301,0.9064,0.2419,0.25128,0.87593,0.1774,3
0.24372,0.13138,0.6,0.40884,0.25424,0.35889,0.099878,0.81322,0.072154,0.078313,0.86383,0.30595,3
0.12787,0.17326,0.20072,0.35215,0.187,0.32732,0.057988,0.89845,0.18703,0.19535,0.77149,0.15959,3
0.33129,0.28131,0.6,0.38109,0.0045933,0.41872,0.022569,0.92816,0.099725,0.097495,0.85361,0.076065,3
0.11972,0.17425,0.34455,0.33596,0.11019,0.40189,0.033369,0.91273,0.19522,0.19637,0.87764,0.12083,3
0.22561,0.30457,0.1385,0.98561,0.38912,0.81049,0.044556,0.91348,0.33841,0.34869,0.90827,0.25527,3
0.11191,0.20346,0.39192,0.42628,0.1473,0.48035,0.040141,0.57633,0.072154,0.078313,0.75137,0.17656,3
0.36264,0.19107,0.14683,0.54569,0.22704,0.5174,0.067535,0.72896,0.072154,0.078313,0.87354,0.27302,3
0.18029,1,0.43459,0.8316,0.15567,0.66737,0,0.89989,0.020151,0.012503,0.87843,0,3
0.48976,0.019227,0,0.1557,0.26603,0.082007,0.21098,0.92292,0.53608,0.53544,0.70019,0.39189,4
0.55622,0.0099396,0.10796,0.14701,0.21828,0.095667,0.22345,0.93111,0.62447,0.62088,0.91742,0.43405,4
0.18406,0.038913,0.1373,0.23997,0.36239,0.14437,0.21836,0.92402,0.54278,0.55487,0.88578,0.3818,4
0.41616,0.027463,0.10545,0.18528,0.32402,0.10942,0.28356,0.93516,0.53048,0.54489,0.93952,0.43965,4
0.39844,0.070027,0.19117,0.20437,0.34499,0.13315,0.18378,0.9504,0.57182,0.55901,0.6627,0.4147,4
0.58032,0.015271,0.07728,0.19851,0.29347,0.11792,0.22372,0.93727,0.56792,0.55319,0.91861,0.4107,4
0.53147,0.025693,0.13769,0.13033,0.29716,0.073296,0.23114,0.92497,0.51319,0.52083,0.8081,0.42534,4
0.32154,0.032591,0.15758,0.18039,0.38898,0.092062,0.23452,0.92672,0.51981,0.53009,0.80584,0.41791,4
0.35753,0.025361,0.28256,0.14753,0.27667,0.087403,0.18433,0.92686,0.48411,0.48075,0.90441,0.35917,4
0.67891,0.14771,0.10405,0.32829,0.13214,0.36282,0.10368,0.74416,0.54278,0.55487,0.85792,0.25188,4
0.16664,0.029138,0.31957,0.20791,0.40934,0.095294,0.23165,0.91456,0.49572,0.51024,0.86787,0.46621,4
0.41912,0.057665,0.17852,0.22585,0.287,0.15669,0.14963,0.9259,0.54081,0.53982,0.88754,0.42125,4
0.23315,0.053819,0.31819,0.34118,0.39556,0.2164,0.1438,0.91131,0.52566,0.52051,0.77056,0.36673,4
0.44926,0.1726,0.1438,0.25342,0.072503,0.26764,0.047161,0.89361,0.23555,0.25071,0.79528,0.20993,4
0.4917,0.10433,0.15219,0.20455,0.17007,0.17657,0.061005,0.93224,0.28423,0.28726,0.83433,0.20288,4
0.49879,0.075197,0.17095,0.27426,0.31828,0.18176,0.19055,0.86454,0.54278,0.55487,0.74735,0.40236,4
0.3254,0.032795,0.26774,0.22847,0.4015,0.11349,0.20958,0.86363,0.50282,0.56212,0.72574,0.40544,4
0.31533,0.037483,0.25523,0.37712,0.46539,0.24552,0.21978,0.97269,0.54278,0.55487,0.94745,0.50593,4
0.21801,0.022717,0.27243,0.26851,0.60176,0.11042,0.32033,0.93804,0.71483,0.71901,0.56647,0.47211,4
0.36441,0.03106,0.14344,0.16041,0.35374,0.092665,0.31756,0.84555,0.62312,0.67021,0.82477,0.53898,4
0.35245,0.080212,0.26663,0.094891,0.21709,0.054258,0.12312,0.95364,0.35139,0.35017,0.38148,0.31827,4
0.51154,0.028095,0.095367,0.0906,0.13759,0.062897,0.26248,0.93311,0.46607,0.47486,0.86057,0.40128,4
0.34241,0.039462,0.16211,0.20587,0.30749,0.13077,0.1825,0.9029,0.54278,0.55487,0.81546,0.35282,4
0.66253,0.05979,0.32082,0.19304,0.22621,0.14996,0.15443,0.91683,0.38022,0.38437,0.82472,0.32967,4
0.21018,0.019407,0.24242,0.10914,0.29536,0.047978,0.25832,0.93188,0.62924,0.63666,0.78988,0.52834,4
0.2132,0.044976,0.25652,0.19693,0.33188,0.092166,0.13762,0.93442,0.4081,0.40513,0.65013,0.27645,4
0.14703,0.02314,0.22015,0.11503,0.34057,0.052908,0.18966,0.92054,0.5194,0.52097,0.79835,0.46092,4
0.29479,0.0081986,0.14447,0.17703,0.44062,0.086654,0.33815,0.89853,0.67095,0.67703,0.92032,0.52591,4
0.31656,0.063885,0.072413,0.15675,0.21935,0.12968,0.19937,0.95716,0.36152,0.36708,0.93393,0.41553,4
0.33143,0.035536,0.16809,0.16394,0.42061,0.069871,0.14938,0.93495,0.55805,0.56931,0.36697,0.39767,4
0.83598,0.072152,0.24052,0.16652,0.10638,0.15344,0.18748,0.91002,0.38577,0.39717,0.73527,0.24657,4
0.58088,0.03089,0.14923,0.034951,0.074239,0.010749,0.19627,0.84755,0.40427,0.4581,0.1764,0.33294,4
0.59628,0.15893,0.21023,0.42294,0.60597,0.21646,0.31878,0.91084,0.55532,0.55374,0.44427,0.41719,4
0.34141,0.065321,0.17581,0.25571,0.64151,0.092732,0.29079,0.94636,0.57695,0.59737,0.4991,0.44326,4
0.49409,0.047293,0.17449,0.244,0.46469,0.10262,0.44537,0.98812,0.54278,0.55487,0.79376,0.49538,4
0.45023,0.10994,0.12089,0.25497,0.54687,0.11183,0.26417,0.87868,0.52574,0.5317,0.22019,0.41823,4
0.32873,0.084115,0.35939,0.25884,0.34738,0.16291,0.25329,0.92975,0.54278,0.55487,0.72179,0.25853,4
0.55169,0.065338,0.10625,0.24778,0.36762,0.12955,0.51546,0.92757,0.53832,0.55849,0.66659,0.39169,4
0.30076,0.083487,0.21169,0.31708,0.41075,0.18388,0.28769,0.88933,0.36887,0.38012,0.82052,0.40525,4
0.33448,0.074915,0.07728,0.25038,0.51418,0.10444,0.339,0.88845,0.48216,0.49014,0.77858,0.34101,4
0.26771,0.077132,0.07728,0.17332,0.29144,0.081292,0.28185,0.74998,0.43193,0.4623,0.89717,0.32922,4
0.40161,0.057686,0.32863,0.22938,0.37447,0.10573,0.3724,0.92494,0.415,0.41506,0.90975,0.37502,4
0.1414,0.097356,0.07728,0.24122,0.5339,0.089579,0.19023,0.84996,0.37324,0.39174,0.60671,0.28471,4
0.28603,0.10031,0.07728,0.22342,0.4565,0.063859,0.18157,0.84123,0.33977,0.35346,0.52283,0.24671,4
0.11628,0.086904,0.07728,0.24335,0.51932,0.095421,0.22395,0.88173,0.36723,0.39173,0.52283,0.3005,4
0.40973,0.050047,0.32396,0.2458,0.54975,0.091917,0.32734,0.9475,0.54409,0.55088,0.94225,0.39296,4
1,0.11767,0.28255,0.24723,0.2605,0.12045,0.18947,0.85447,0.36015,0.37075,0.69422,0.26538,4
0.39938,0.12055,0.16869,0.2033,0.28344,0.11328,0.15407,0.89762,0.37171,0.37006,0.69132,0.26885,4
0.46613,0.10749,0.40905,0.37025,0.49974,0.17783,0.20184,0.93251,0.5045,0.49669,0.70849,0.32324,4
0.31407,0.038908,0.18181,0.37288,0.48435,0.22462,0.22646,0.94972,0.55438,0.58022,0.96611,0.57284,4
